Series_reference,Period,Data_value,STATUS,Group,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,UNITS,MAGNTUDE
RNAA.SG01NAC34B0112AB1,2007.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2008.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2009.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2010.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2011.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2012.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2013.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2014.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2015.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2016.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2017.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2018.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2019.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2020.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2021.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2022.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112AB1,2023.03,,CONFIDENTIAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, and Mining",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2000.03,83,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2001.03,103,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2002.03,123,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2003.03,110,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2004.03,95,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2005.03,124,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2006.03,203,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2007.03,182,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2008.03,209,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2009.03,342,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2010.03,217,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2011.03,225,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2012.03,284,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2013.03,236,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2014.03,216,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2015.03,206,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2016.03,188,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2017.03,186,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2018.03,272,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2019.03,289,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2020.03,229,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2021.03,196,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2022.03,220,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112ABD,2023.03,381,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,,Dollars,6
RNAA.SG01NAC34B0112CCA,2000.03,92,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2001.03,98,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2002.03,63,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2003.03,71,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2004.03,65,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2005.03,61,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2006.03,92,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2007.03,109,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2008.03,106,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2009.03,136,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2010.03,121,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2011.03,114,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2012.03,116,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2013.03,123,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2014.03,125,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2015.03,157,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2016.03,156,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2017.03,112,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2018.03,130,FINAL,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2019.03,127,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2020.03,139,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
RNAA.SG01NAC34B0112CCA,2021.03,225,REVISED,"Gross domestic product, by region and industry",Regional Gross Domestic Product - RNA,Gross Domestic Product - production measure,West Coast,Primary Manufacturing,,,Dollars,6
